tarih,rota,saat_araligi,fiyat,tedarikçi,araç
2025-03-31 09:44:36,istanbul_to_saw,4 saat,€79.68,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:36,istanbul_to_saw,4 saat,€123,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 09:44:39,istanbul_to_saw,8 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:44:39,istanbul_to_saw,8 saat,€111.06,Truva Group Tasimacilik LTD STI (Alantransfer),People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:39,istanbul_to_saw,8 saat,€112.52,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:39,istanbul_to_saw,8 saat,€115.44,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:39,istanbul_to_saw,8 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 09:44:42,istanbul_to_saw,10 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:44:42,istanbul_to_saw,10 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:42,istanbul_to_saw,10 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:42,istanbul_to_saw,10 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:42,istanbul_to_saw,10 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 09:44:45,istanbul_to_saw,12 saat,€110.7,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:44:45,istanbul_to_saw,12 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:45,istanbul_to_saw,12 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:45,istanbul_to_saw,12 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:45,istanbul_to_saw,12 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 09:44:48,saw_to_istanbul,4 saat,€75.65,Truva Group Tasimacilik LTD STI (Alantransfer),Standard (Skoda Octavia or similar)
2025-03-31 09:44:48,saw_to_istanbul,4 saat,€76.65,Truva Group Tasimacilik LTD STI (Alantransfer),People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:48,saw_to_istanbul,4 saat,€77.66,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:48,saw_to_istanbul,4 saat,€79.68,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:48,saw_to_istanbul,4 saat,€123,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 09:44:51,saw_to_istanbul,8 saat,€109.59,Truva Group Tasimacilik LTD STI (Alantransfer),Standard (Skoda Octavia or similar)
2025-03-31 09:44:51,saw_to_istanbul,8 saat,€111.06,Truva Group Tasimacilik LTD STI (Alantransfer),People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:51,saw_to_istanbul,8 saat,€112.52,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:51,saw_to_istanbul,8 saat,€115.44,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:51,saw_to_istanbul,8 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 09:44:54,saw_to_istanbul,10 saat,€110.7,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:44:54,saw_to_istanbul,10 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:54,saw_to_istanbul,10 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:54,saw_to_istanbul,10 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:54,saw_to_istanbul,10 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€110.7,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€155.52,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 09:44:57,saw_to_istanbul,12 saat,€563.07,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 09:45:01,istanbul_to_uskudar,4 saat,€61.44,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:01,istanbul_to_uskudar,4 saat,€65.96,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:01,istanbul_to_uskudar,4 saat,€67.06,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:01,istanbul_to_uskudar,4 saat,€69.15,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:01,istanbul_to_uskudar,4 saat,€115.47,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:04,istanbul_to_uskudar,8 saat,€61.5,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:45:04,istanbul_to_uskudar,8 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:04,istanbul_to_uskudar,8 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:04,istanbul_to_uskudar,8 saat,€83.82,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:04,istanbul_to_uskudar,8 saat,€122.82,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:07,istanbul_to_uskudar,10 saat,€61.5,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:45:07,istanbul_to_uskudar,10 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:07,istanbul_to_uskudar,10 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:07,istanbul_to_uskudar,10 saat,€83.82,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:07,istanbul_to_uskudar,10 saat,€122.82,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:10,istanbul_to_uskudar,12 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:10,istanbul_to_uskudar,12 saat,€65.79,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:10,istanbul_to_uskudar,12 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:10,istanbul_to_uskudar,12 saat,€83.82,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:10,istanbul_to_uskudar,12 saat,€123,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:13,uskudar_to_istanbul,4 saat,€61.44,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:13,uskudar_to_istanbul,4 saat,€63.76,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:13,uskudar_to_istanbul,4 saat,€64.87,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:13,uskudar_to_istanbul,4 saat,€67.06,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:13,uskudar_to_istanbul,4 saat,€114.37,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:16,uskudar_to_istanbul,8 saat,€61.44,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:16,uskudar_to_istanbul,8 saat,€67.59,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:16,uskudar_to_istanbul,8 saat,€67.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:16,uskudar_to_istanbul,8 saat,€68.17,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:16,uskudar_to_istanbul,8 saat,€98.26,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:19,uskudar_to_istanbul,10 saat,€61.44,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:19,uskudar_to_istanbul,10 saat,€67.59,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:19,uskudar_to_istanbul,10 saat,€67.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:19,uskudar_to_istanbul,10 saat,€73.66,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:19,uskudar_to_istanbul,10 saat,€98.26,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:23,uskudar_to_istanbul,12 saat,€47.63,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:23,uskudar_to_istanbul,12 saat,€63.71,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:23,uskudar_to_istanbul,12 saat,€63.71,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:23,uskudar_to_istanbul,12 saat,€67.04,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:23,uskudar_to_istanbul,12 saat,€98.25,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:26,istanbul_to_camlica,4 saat,€61.48,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:26,istanbul_to_camlica,4 saat,€65.96,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:26,istanbul_to_camlica,4 saat,€67.06,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:26,istanbul_to_camlica,4 saat,€68.72,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:26,istanbul_to_camlica,4 saat,€115.46,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:29,istanbul_to_camlica,8 saat,€61.5,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:45:29,istanbul_to_camlica,8 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:29,istanbul_to_camlica,8 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:29,istanbul_to_camlica,8 saat,€85.9,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:29,istanbul_to_camlica,8 saat,€124.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:32,istanbul_to_camlica,10 saat,€61.5,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 09:45:32,istanbul_to_camlica,10 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:32,istanbul_to_camlica,10 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:32,istanbul_to_camlica,10 saat,€100.71,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:32,istanbul_to_camlica,10 saat,€124.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:35,istanbul_to_camlica,12 saat,€59.04,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:45:35,istanbul_to_camlica,12 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:35,istanbul_to_camlica,12 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:35,istanbul_to_camlica,12 saat,€82.46,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:35,istanbul_to_camlica,12 saat,€122.83,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:38,camlica_to_istanbul,4 saat,€60.98,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:38,camlica_to_istanbul,4 saat,€63.76,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:38,camlica_to_istanbul,4 saat,€64.87,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:38,camlica_to_istanbul,4 saat,€67.06,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:38,camlica_to_istanbul,4 saat,€119.91,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:41,camlica_to_istanbul,8 saat,€61.35,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:41,camlica_to_istanbul,8 saat,€61.35,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:41,camlica_to_istanbul,8 saat,€65.84,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:41,camlica_to_istanbul,8 saat,€68.72,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:41,camlica_to_istanbul,8 saat,€98.39,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:44,camlica_to_istanbul,10 saat,€61.35,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:44,camlica_to_istanbul,10 saat,€61.35,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:44,camlica_to_istanbul,10 saat,€73.66,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:44,camlica_to_istanbul,10 saat,€79.94,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:44,camlica_to_istanbul,10 saat,€98.39,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:47,camlica_to_istanbul,12 saat,€58.49,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:47,camlica_to_istanbul,12 saat,€63.76,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:47,camlica_to_istanbul,12 saat,€63.76,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:47,camlica_to_istanbul,12 saat,€67.02,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:47,camlica_to_istanbul,12 saat,€100.72,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:50,istanbul_to_umraniye,4 saat,€64.87,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:45:50,istanbul_to_umraniye,4 saat,€65.95,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:50,istanbul_to_umraniye,4 saat,€67.06,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:50,istanbul_to_umraniye,4 saat,€68.72,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:50,istanbul_to_umraniye,4 saat,€115.46,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:53,istanbul_to_umraniye,8 saat,€59.04,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:45:53,istanbul_to_umraniye,8 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:53,istanbul_to_umraniye,8 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:53,istanbul_to_umraniye,8 saat,€83.78,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:53,istanbul_to_umraniye,8 saat,€126.06,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:45:57,istanbul_to_umraniye,10 saat,€59.04,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:45:57,istanbul_to_umraniye,10 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:45:57,istanbul_to_umraniye,10 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:45:57,istanbul_to_umraniye,10 saat,€83.78,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:45:57,istanbul_to_umraniye,10 saat,€126.06,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:46:00,istanbul_to_umraniye,12 saat,€59.04,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 09:46:00,istanbul_to_umraniye,12 saat,€61.5,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:46:00,istanbul_to_umraniye,12 saat,€67.65,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:46:00,istanbul_to_umraniye,12 saat,€82.41,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:46:00,istanbul_to_umraniye,12 saat,€126.05,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:46:03,umraniye_to_istanbul,4 saat,€62.67,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:46:03,umraniye_to_istanbul,4 saat,€63.76,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:46:03,umraniye_to_istanbul,4 saat,€64.99,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:46:03,umraniye_to_istanbul,4 saat,€67.02,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:46:03,umraniye_to_istanbul,4 saat,€119.86,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:46:07,umraniye_to_istanbul,8 saat,€64.87,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:46:07,umraniye_to_istanbul,8 saat,€67.06,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:46:07,umraniye_to_istanbul,8 saat,€67.06,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:46:07,umraniye_to_istanbul,8 saat,€68.17,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:46:07,umraniye_to_istanbul,8 saat,€99.81,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:46:11,umraniye_to_istanbul,10 saat,€64.87,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:46:11,umraniye_to_istanbul,10 saat,€67.06,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:46:11,umraniye_to_istanbul,10 saat,€67.06,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:46:11,umraniye_to_istanbul,10 saat,€73.66,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:46:11,umraniye_to_istanbul,10 saat,€99.81,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 09:46:14,umraniye_to_istanbul,12 saat,€55.42,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 09:46:14,umraniye_to_istanbul,12 saat,€63.7,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 09:46:14,umraniye_to_istanbul,12 saat,€63.7,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 09:46:14,umraniye_to_istanbul,12 saat,€67.04,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 09:46:14,umraniye_to_istanbul,12 saat,€99.52,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:04:00,istanbul_to_fatih,4 saat,€49.2,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:04:00,istanbul_to_fatih,4 saat,€59.52,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:04:00,istanbul_to_fatih,4 saat,€59.7,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
